shop_id,menu_name,extender_menu,price
15,물만두,식사류(면류),4000
15,볶음밥,식사류(밥류),5000
15,특삼선볶음밥,식사류(밥류),8000
15,김치볶음밥,식사류(밥류),6000
15,새우볶음밥,식사류(밥류),7000
15,게살볶음밥,식사류(밥류),7000
15,닭고기볶음밥,식사류(밥류),7000
15,짬뽕밥,식사류(밥류),6000
15,잡채밥,식사류(밥류),6000
15,마파두부밥,식사류(밥류),6000
15,고추잡채밥,식사류(밥류),8000
15,유산슬밥,식사류(밥류),12000
15,잡탕밥,식사류(밥류),12000
15,은지향특선밥,식사류(밥류),8000
15,육개장,식사류(밥류),6000
15,갈비탕,식사류(밥류),6000
15,소내장탕,식사류(밥류),6000
15,옥수수스프(소),스프류,6000
15,옥수수스프(대),스프류,10000
15,게살스프(소),스프류,10000
15,게살스프(대),스프류,15000
15,새우완자탕(소),스프류,10000
15,새우완자탕(대),스프류,15000
15,탕수육(소),돼지고기류,13000
15,탕수육(중),돼지고기류,18000
15,탕수육(대),돼지고기류,23000
15,옛날탕수육(소),돼지고기류,13000
15,옛날탕수육(중),돼지고기류,18000
15,옛날탕수육(대),돼지고기류,23000
15,광동매콤탕수육(소),돼지고기류,16000
15,광동매콤탕수육(중),돼지고기류,20000
15,광동매콤탕수육(대),돼지고기류,29000
15,굴소스삼겹살찜(소),돼지고기류,25000
15,굴소스삼겹살찜(대),돼지고기류,35000
15,난자완스(소),소고기류,25000
15,난자완스(대),소고기류,35000
15,소고기탕수육(소),소고기류,20000
15,소고기탕수육(대),소고기류,30000
15,고추잡채(소),소고기류,25000
15,고추잡채(대),소고기류,35000
15,당면잡채(소),소고기류,20000
15,당면잡채(대),소고기류,30000
15,부추잡채(소),소고기류,25000
15,부추잡채(대),소고기류,35000
15,깐풍기(소),닭고기류,20000
15,깐풍기(대),닭고기류,30000
15,유린기(소),닭고기류,20000
15,유린기(대),닭고기류,30000
15,라조기(소),닭고기류,20000
15,라조기(대),닭고기류,30000
15,오렌지치킨탕수육(소),닭고기류,18000
15,오렌지치킨탕수육(대),닭고기류,25000
15,매운고추닭고기볶음(소),닭고기류,20000
15,매운고추닭고기볶음(대),닭고기류,30000
15,홍콩식매운닭고기(소),닭고기류,20000
15,홍콩식매운닭고기(대),닭고기류,30000
15,작은새우칠리소스(소),새우와게살,25000
15,작은새우칠리소스(대),새우와게살,35000
15,작은새우크림소스(소),새우와게살,25000
15,작은새우크림소스(대),새우와게살,35000
15,중새우칠리소스(소),새우와게살,25000
15,중새우칠리소스(대),새우와게살,35000
15,중새우크림소스(소),새우와게살,25000
15,중새우크림소스(대),새우와게살,35000
15,왕새우칠리소스(소),새우와게살,35000
15,왕새우칠리소스(대),새우와게살,45000
15,왕새우크림소스(소),새우와게살,35000
15,왕새우크림소스(대),새우와게살,45000
15,게살칠리소스(소),새우와게살,30000
15,게살칠리소스(대),새우와게살,30000
15,게살크림소스(소),새우와게살,30000
15,게살크림소스(대),새우와게살,40000
15,해물누룽지탕(소),해물잡품류,30000
15,해물누룽지탕(대),해물잡품류,40000
15,전가복(소),해물잡품류,40000
15,전가복(대),해물잡품류,55000
15,양장피(소),해물잡품류,22000
15,양장피(대),해물잡품류,35000
15,유산슬(소),해물잡품류,30000
15,유산슬(대),해물잡품류,43000
15,팔보채(소),해물잡품류,30000
15,팔보채(대),해물잡품류,43000
15,오항장육(소),해물잡품류,25000
15,오항장육(대),해물잡품류,35000
15,해파리냉채(소),해물잡품류,20000
15,해파리냉채(대),해물잡품류,30000
15,세가지냉채(소),해물잡품류,25000
15,세가지냉채(대),해물잡품류,35000
15,다섯가지냉채(소),해물잡품류,35000
15,다섯가지냉채(대),해물잡품류,45000
15,콩국수,여름특선,6000
15,물냉면,여름특선,6000
15,비빔냉면,여름특선,6000
15,중국냉면,여름특선,8000
15,짬짜면,두가지 요리를 동시에!,6000
15,볶짬면,두가지 요리를 동시에!,7000
15,볶짜면,두가지 요리를 동시에!,7000
15,탕짜면,두가지 요리를 동시에!,8000
15,탕짬면,두가지 요리를 동시에!,8000
15,탕볶밥,두가지 요리를 동시에!,8000
15,탕수육+짜장2개,세트메뉴,18000
15,깐쇼새우+짜장2개,세트메뉴,23000
15,깐풍기+짜장2개,세트메뉴,23000
15,양장피+짜장2개,세트메뉴,23000
15,팔보채+짜장2개,세트메뉴,23000
16,깐풍육+짜장2+콜라,한양사랑 캠퍼스세트,15000
16,0번) 탕수육+짜장1+콜라,세트메뉴,12000
16,1번) 탕수육+짜장2+콜라,세트메뉴,14000
16,2번) 탕수육+짜장+짬뽕+콜라,세트메뉴,15000
16,3번) 탕수육+쟁반짜장2+콜라,세트메뉴,18000
16,4번) 탕수육+볶음짬뽕2+콜라,세트메뉴,18000
16,5번) 깐풍기+짬뽕+짜장+콜라,세트메뉴,22000
16,6번) 탕수육+볶음밥2+콜라,세트메뉴,18000
16,7번) 깐풍기+쟁반짜장+콜라,세트메뉴,25000
16,8번) 고추잡채+쟁반짜장2+콜라,세트메뉴,25000
16,9번) 양장피+쟁반짜장2+콜라,세트메뉴,25000
16,10번) 깐풍기+쟁반짜장2+콜라,세트메뉴,25000
16,쟁반짜장 왕대(3인),특별메뉴,15000
16,볶음짬뽕 왕대(3인),특별메뉴,15000
16,갈비탕,계절메뉴,6000
16,육개장,계절메뉴,6000
16,콩국수,계절메뉴,6000
16,냉면,계절메뉴,6000
16,냉국수,계절메뉴,6000
16,비빔국수,계절메뉴,6000
16,짜장면,식사메뉴,4500
16,우동,식사메뉴,5000
16,짬뽕,식사메뉴,5000
16,울면,식사메뉴,5000
16,간짜장,식사메뉴,5000
16,볶음밥,식사메뉴,5500
16,짬뽕밥,식사메뉴,5500
16,김치볶음밤,식사메뉴,6000
16,짜장밥,식사메뉴,5500
16,쟁반짜장,식사메뉴,6000
16,볶음짬뽕,식사메뉴,6000
16,시온특면,식사메뉴,6000
16,기스면,식사메뉴,6000
16,유니짜장,식사메뉴,6000
16,삼선짜장,식사메뉴,6000
16,삼선우동,식사메뉴,6000
16,삼선짬뽕,식사메뉴,6000
16,삼선울면,식사메뉴,6000
16,고추짬뽕,식사메뉴,6000
16,삼선백짬뽕,식사메뉴,6000
16,군만두,식사메뉴,4000
16,물만두,식사메뉴,4000
16,오므라이스,식사메뉴,6000
16,잡채밥,식사메뉴,6000
16,송이밥,식사메뉴,7000
16,새우볶음밥,식사메뉴,7000
16,삼선짬뽕밥,식사메뉴,7000
16,삼선볶음밥,식사메뉴,7000
16,마파두부밥,식사메뉴,7000
16,고추잡채밥,식사메뉴,7000
16,시온특밥,식사메뉴,7000
16,유산슬밥,식사메뉴,12000
16,잡탕밥,식사메뉴,12000
16,탕수육小,요리부,12000
16,탕수육中,요리부,16000
16,탕수육大,요리부,21000
16,소고기탕수육,요리부,25000
16,사천탕수육,요리부,20000
16,해삼탕,요리부,40000
16,라조새우,요리부,40000
16,깐쇼새우,요리부,30000
16,라조기,요리부,22000
16,라조풍,요리부,22000
16,깐풍기,요리부,22000
16,깐풍육,요리부,22000
16,마파두부,요리부,15000
16,고추잡채,요리부,23000
16,부추잡채,요리부,23000
16,유산슬,요리부,30000
16,팔보채,요리부,27000
16,잡탕,요리부,27000
16,전가복,요리부,50000
16,샥스핀,요리부,50000
16,깐풍새우,요리부,30000
16,당면잡채,요리부,15000
16,양장피,요리부,25000
16,난자완스,요리부,25000
16,누룽지탕(中),요리부,25000
16,누룽지탕(小),요리부,15000
16,짬뽕국물,요리부,7000
16,삼선짱뽕국물,요리부,10000
16,A코스 탕수육+당면잡채+만두,코스요리,27000
16,B코스 양장피+탕수육+만두,코스요리,37000
16,C코스 팔보채+양장피+만두,코스요리,47000
16,D코스 유산슬+고추잡채+탕수육+만두+이과주,코스요리,65000
17,콤비네이션피자L,피자,10500
17,콤비네이션피자R,피자,9000
17,불고기피자L,피자,10500
17,불고기피자R,피자,9000
17,페페로니피자L,피자,10500
17,페페로니피자R,피자,9000
17,치즈피자L,피자,10500
17,치즈피자R,피자,9000
17,야채피자L,피자,10500
17,야채피자R,피자,9000
17,치즈크러스트피자L,피자,12000
17,치즈크러스트피자R,피자,10000
17,포테이토피자L,피자,13000
17,포테이토피자R,피자,11000
17,고구마피자L,피자,14000
17,고구마피자R,피자,11500
17,리치골드L,피자,14000
17,리치골드R,피자,11500
17,치즈바이트L,피자,14500
17,치즈바이트R,피자,11500
17,베이컨피자L,피자,13000
17,베이컨피자R,피자,11000
17,핫치킨피자L,피자,13000
17,핫치킨피자R,피자,11000
18,치즈크러스트추가,비고,3000
18,워너달피자R+치즈떡볶이+치즈스파게티+양념반달감자+치킨텐더,히트박스,23900
18,베이컨수프림L,스페셜피자,17900
18,베이컨수프림R,스페셜피자,14900
18,스위트골드L,스페셜피자,17900
18,포테이토스페셜L,스페셜피자,17900
18,포테이토스페셜R,스페셜피자,14900
18,화이트갈릭L,스페셜피자,17900
18,화이트갈릭R,스페셜피자,14900
18,스페셜피자L 2판,스페셜피자,27900
18,스페셜피자R 2판,스페셜피자,23900
18,미트블라썸 L,프리미엄피자,25900
18,미트블라썸 L 2판,프리미엄피자,38900
18,미트소시지 L,프리미엄피자,23900
18,미트소시지 L 2판,프리미엄피자,35900
18,포테이토베이컨 L,프리미엄피자,22900
18,포테이토베이컨 L 2판,프리미엄피자,34900
18,씨푸드 L,프리미엄피자,24900
18,씨푸드 L 2판,프리미엄피자,36900
18,파스트라미 L,프리미엄피자,22900
18,파스트라미 L 2판,프리미엄피자,34900
18,핫 바비큐 L,프리미엄피자,23900
18,핫 바비큐 L 2판,프리미엄피자,35900
18,반반한피자(핫 바비큐+씨푸드),프리미엄피자,23900
18,반반한피자(핫 바비큐+씨푸드) 2판,프리미엄피자,35900
18,반반한피자(포테이토베이컨+미트소시지),프리미엄피자,23900
18,반반한피자(포테이토베이컨+미트소시지) 2판,프리미엄피자,35900
18,치즈피자L 1판,클래식피자,13900
18,치즈피자L 2판,클래식피자,23900
18,페페로니L 1판,클래식피자,13900
18,페페로니L 2판,클래식피자,23900
18,불고기피자L 1판,클래식피자,14900
18,불고기피자L 2판,클래식피자,24900
18,수퍼수프림L 1판,클래식피자,14900
18,수퍼수프림L 2판,클래식피자,24900
18,고구마L 1판,클래식피자,14900
18,고구마L 2판,클래식피자,24900
18,슈퍼콤비네이션L 1판,스폐셜피자,17900
18,슈퍼콤비네이션L 2판,스폐셜피자,28900
18,슈퍼고구마L 1판,스폐셜피자,17900
18,슈퍼고구마L 2판,스폐셜피자,28900
18,슈퍼불고기L 1판,스폐셜피자,17900
18,슈퍼불고기L 2판,스폐셜피자,28900
18,슈퍼바비큐L 1판,스폐셜피자,17900
18,슈퍼바비큐L 2판,스폐셜피자,28900
18,맵피자L 1판,스폐셜피자,18900
18,맵피자L 2판,스폐셜피자,29900
18,달피자L 1판,스폐셜피자,18900
18,달피자L 2판,스폐셜피자,29900
18,빠질 빠에야L 1판,하니퐁듀피자,24900
18,빠질 빠에야L 2판,하니퐁듀피자,38900
18,매울 빠에야L 1판,하니퐁듀피자,24900
18,매울 빠에야L 2판,하니퐁듀피자,38900
18,베이컨체다L 1판,하니퐁듀피자,21900
18,갈릭쉬림프L 1판,하니퐁듀피자,21900
18,핫치킨L 1판,하니퐁듀피자,21900
18,반반한피자(핫바비큐+씨푸드),반반한피자,23900
18,반반한피자(포테이토베이컨+미트소시지),반반한피자,23900
18,반반한피자2판,반반한피자,35900
18,콜로새우L,이탈리안스퀘어,20900
18,치즈떡볶이,사이드메뉴,6000
18,핫윙10EA,사이드메뉴,9000
18,핫윙5EA,사이드메뉴,4500
18,치킨텐더10EA,사이드메뉴,9000
18,치킨텐더5EA,사이드메뉴,4500
18,콘버터,사이드메뉴,4000
18,갈릭디핑,사이드메뉴,500
18,피클,사이드메뉴,300
18,보르네즈스파게티,파스타&리조또,5000
18,치즈스파게티,파스타&리조또,6000
18,새우리조또,파스타&리조또,4500
18,낙지리조또,파스타&리조또,5500
18,콜라1.25L,음료,1600
18,콜라500ml,음료,1000
19,토핑추가XXXL,비고,4000
19,토핑추가XXL,비고,3000
19,토핑추가L,비고,2000
19,치즈크러스트추가XXXL,비고,6000
19,치즈크러스트추가XXL,비고,4000
19,치즈크러스트추가L,비고,3000
19,고구마피자XXXL,프리미엄피자,25900
19,고구마피자XXL,프리미엄피자,21900
19,고구마피자L,프리미엄피자,15900
19,비프커리XXXL,프리미엄피자,25900
19,비프커리XXL,프리미엄피자,21900
19,비프커리L,프리미엄피자,15900
19,치킨커리XXXL,프리미엄피자,25900
19,치킨커리XXL,프리미엄피자,21900
19,치킨커리L,프리미엄피자,15900
19,치즈크러스트피자XXXL,프리미엄피자,29900
19,치즈크러스트피자XXL,프리미엄피자,24900
19,치즈크러스트피자L,프리미엄피자,17900
19,치킨데리야키XXXL,프리미엄피자,30900
19,치킨데리야키XXL,프리미엄피자,24900
19,치킨데리야키L,프리미엄피자,19900
19,패스츄리바이트XXXL,프리미엄피자,34900
19,패스츄리바이트XXL,프리미엄피자,27900
19,패스츄리바이트L,프리미엄피자,20900
19,골드피자XXXL,프리미엄피자,34900
19,골드피자XXL,프리미엄피자,27900
19,골드피자L,프리미엄피자,20900
19,치킨바베큐골드XXXL,프리미엄피자,34900
19,치킨바베큐골드XXL,프리미엄피자,27900
19,치킨바베큐골드L,프리미엄피자,20900
19,핫치킨골드XXXL,프리미엄피자,34900
19,핫치킨골드XXL,프리미엄피자,27900
19,핫치킨골드L,프리미엄피자,20900
19,치즈단호박XXXL,프리미엄피자,34900
19,치즈단호박XXL,프리미엄피자,27900
19,치즈단호박L,프리미엄피자,20900
19,리치딜라이트XXXL,프리미엄피자,34900
19,리치딜라이트XXL,프리미엄피자,27900
19,리치딜라이트L,프리미엄피자,20900
19,새우감자말이피자XXXL,프리미엄피자,36900
19,새우감자말이피자XXL,프리미엄피자,30900
19,새우감자말이피자L,프리미엄피자,25900
19,치즈프라이XXL,프리미엄피자,23500
19,치즈프라이L,프리미엄피자,17500
19,치즈도이치XXL,프리미엄피자,23500
19,치즈도이치L,프리미엄피자,17500
19,"""오리지널피자+샐러드(단호박,고구마)+버팔로윙5+웨지감자+텐터5+치즈스틱5""",드림박스,23000
19,치즈피자XXXL,오리지널피자,23900
19,치즈피자XXL,오리지널피자,18900
19,치즈피자L,오리지널피자,14900
19,페페로니피자XXXL,오리지널피자,23900
19,페페로니피자XXL,오리지널피자,20900
19,페페로니피자L,오리지널피자,14900
19,불고기피자XXXL,오리지널피자,23900
19,불고기피자XXL,오리지널피자,20900
19,불고기피자L,오리지널피자,14900
19,포테이토피자XXXL,오리지널피자,23900
19,포테이토피자XXL,오리지널피자,20900
19,포테이토피자L,오리지널피자,14900
19,슈퍼슈프림피자XXXL,오리지널피자,23900
19,슈퍼슈프림피자XXL,오리지널피자,20900
19,슈퍼슈프림피자L,오리지널피자,14900
19,고구마 치킨 그라탕,파스타/사이드,7500
19,까르보나라,파스타/사이드,8900
19,토마토스파게티,파스타/사이드메뉴,5000
19,미트소스스파게티,파스타/사이드메뉴,5500
19,치즈오븐스파게티,파스타/사이드메뉴,6500
19,까르보나라,파스타/사이드메뉴,8900
19,영구스립바비큐(통),파스타/사이드메뉴,17800
19,영구스립바비큐(하프),파스타/사이드메뉴,9400
19,버팔로핫윙(20pcs),파스타/사이드메뉴,13900
19,버팔로핫윙(10pcs),파스타/사이드메뉴,8900
19,칠리프라이,파스타/사이드메뉴,5500
19,피클추가,파스타/사이드메뉴,200
19,퐁듀소스추가,파스타/사이드메뉴,500
19,갈릭디핑추가,파스타/사이드메뉴,300
19,치즈가루추가,파스타/사이드메뉴,200
19,핫소스추가,파스타/사이드메뉴,100
19,코카콜라1.25L,음료,1500
19,코카콜라500ml,음료,1000
19,스프라이트1.25L,음료,1600
19,스프라이트500ml,음료,1100
20,로맨틱콤보홈런박스(하프치킨),홈런박스,28900
20,로맨틱콤보홈런박스(스파게티),홈런박스,28900
20,쉬림프골드홈런박스(하프치킨),홈런박스,29900
20,하프앤하프홈런박스(하프치킨),홈런박스,29900
20,포테이토골드홈런박스(하프치킨),홈런박스,28900
20,콤보홈런박스(하프치킨),홈런박스,22900
20,불고기홈런박스(하프치킨),홈런박스,22900
20,쉬림프골드홈런박스(스파게티),홈런박스,29900
20,하프앤하프홈런박스(스파게티),홈런박스,29900
20,포테이토골드홈런박스(스파게티),홈런박스,28900
20,콤보홈런박스(스파게티),홈런박스,22900
20,불고기홈런박스(스파게티),홈런박스,22900
20,쉬림프골드R&홈샐러드(스파게티),보너스파우치,32900
20,쉬림프골드L&홈샐러드(스파게티),보너스파우치,38900
20,하프앤하프R&홈샐러드(스파게티),보너스파우치,32900
20,하프앤하프L&홈샐러드(스파게티),보너스파우치,38900
20,포테이토골드R&홈샐러드(스파게티),보너스파우치,31900
20,포테이토골드L&홈샐러드(스파게티),보너스파우치,37900
20,콤보R&홈샐러드(스파게티),보너스파우치,26900
20,콤보L&홈샐러드(스파게티),보너스파우치,30900
20,불고기R&홈샐러드(스파게티),보너스파우치,26900
20,불고기L&홈샐러드(스파게티),보너스파우치,30900
20,로맨틱콤보R&홈샐러드(스파게티),보너스파우치,31900
20,로맨틱콤보L&홈샐러드(스파게티),보너스파우치,37900
20,로맨틱콤보R&홈샐러드(윙8조각),보너스파우치,31900
20,로맨틱콤보L&홈샐러드(윙8조각),보너스파우치,37900
20,쉬림프골드R&홈샐러드(윙8조각),보너스파우치,32900
20,쉬림프골드L&홈샐러드(윙8조각),보너스파우치,38900
20,포테이토골드R&홈샐러드(윙8조각),보너스파우치,31900
20,포테이토골드L&홈샐러드(윙8조각),보너스파우치,37900
20,하프앤하프R&홈샐러드(윙8조각),보너스파우치,32900
20,하프앤하프L&홈샐러드(윙8조각),보너스파우치,38900
20,콤보R&홈샐러드(윙8조각),보너스파우치,26900
20,콤보L&홈샐러드(윙8조각),보너스파우치,30900
20,불고기R&홈샐러드(윙8조각),보너스파우치,26900
20,불고기L&홈샐러드(윙8조각),보너스파우치,30900
20,치즈캡변경시,프리미엄피자,3500
20,"""해쉬브라운,에그타르트,크림치즈,골드변경시""",프리미엄피자,1000
20,트레비앙R,프리미엄피자,22000
20,트레비앙L,프리미엄피자,30000
20,로맨틱콤보R,프리미엄피자,24000
20,로맨틱콤보L,프리미엄피자,32000
20,러블리피스R,프리미엄피자,26000
20,러블리피스L,프리미엄피자,34000
20,스윗피스R,프리미엄피자,21000
20,스윗피스L,프리미엄피자,29000
20,쉬림프골드R,프리미엄피자,25900
20,쉬림프골드L,프리미엄피자,33900
20,포테이토골드R,프리미엄피자,25900
20,포테이토골드L,프리미엄피자,33900
20,하프앤하프R,프리미엄피자,26900
20,하프앤하프L,프리미엄피자,34900
20,시크릿가든R,프리미엄피자,24900
20,시크릿가든L,프리미엄피자,32900
20,게살몽땅R,프리미엄피자,26500
20,게살몽땅L,프리미엄피자,34500
20,치즈캡L변경시,클래식피자,4500
20,치즈캡R변경시,클래식피자,3500
20,포테이토피자R,클래식피자,17900
20,포테이토피자L,클래식피자,22900
20,미스터피자콤보R,클래식피자,17900
20,미스터피자콤보L,클래식피자,22900
20,불고기피자R,클래식피자,16500
20,불고기피자L,클래식피자,21500
20,하와이안딜라이트R,클래식피자,13500
20,하와이안딜라이트L,클래식피자,18500
20,베지테리안R,클래식피자,13500
20,베지테리안L,클래식피자,18500
20,크런치포테이토R,스마티피자(씬),17000
20,크런치포테이토L,스마티피자(씬),25000
20,크림쉬림프R,스마티피자(씬),19000
20,크림쉬림프L,스마티피자(씬),27000
20,시카고딥R,스마티피자(씬),18000
20,시카고딥L,스마티피자(씬),26000
20,리코타치즈샐러드,사이드메뉴,6900
20,케이준치킨샐러드,사이드메뉴,6900
20,홈샐러드,사이드메뉴,5900
20,허니치킨,사이드메뉴,18000
20,허니감자(매콤),사이드메뉴,3000
20,허니감자(순한),사이드메뉴,3000
20,허니버터디핑소스,사이드메뉴,1500
20,허니버터시즈닝,사이드메뉴,500
20,치즈볼4개,사이드메뉴,4500
20,베이크윙4개,사이드메뉴,3900
20,베이크윙8개,사이드메뉴,7500
20,크리스피텐터치킨4개,사이드메뉴,3900
20,크리스피텐더치킨8개,사이드메뉴,7500
20,핫윙4개,사이드메뉴,3500
20,핫윙8개,사이드메뉴,6900
20,하프치킨,사이드메뉴,8900
20,치즈스틱4개,사이드메뉴,3900
20,치즈스틱8개,사이드메뉴,6900
20,쫀득핫도그3개,사이드메뉴,3900
20,크러쉬드레드페퍼,사이드메뉴,200
20,피클,사이드메뉴,200
20,갈릭디핑소스,사이드메뉴,100
20,핫소스,사이드메뉴,100
20,허니머스타드소스,사이드메뉴,100
20,꿀,사이드메뉴,600
20,쉬림프까르보나라,파스타/리조또,9900
20,오븐치즈미트스파게티,파스타/리조또,7900
20,오븐치즈베이컨크림스파게티,파스타/리조또,7900
20,오브친즈씨푸드김치스파게티,파스타/리조또,7900
20,오븐치즈씨푸드김치리조또,파스타/리조또,8900
20,펩시콜라500ml,음료,1000
20,펩시콜라1.25L,음료,1600
20,칠성사이다500ml,음료,1200
20,칠성사이다1.25L,음료,1600
20,마운틴듀400ml,음료,1000
20,마운틴듀1.5L,음료,1900
20,따블퐈홈런박스(하프치킨),홈런박스,28900
20,따블퐈홈런박스(스파게티),홈런박스,28900
20,따블퐈R&홈샐러드(스파게티),보너스파우치,31900
20,따블퐈L&홈샐러드(스파게티),보너스파우치,37900
20,따블퐈R&홈샐러드(윙8조각),보너스파우치,31900
20,따블퐈L&홈샐러드(윙8조각),보너스파우치,37900
20,스노잉쉬림프R,프리미엄피자,24000
20,스노잉쉬림프L,프리미엄피자,32000
20,까르네콤보R,프리미엄피자,24000
20,까르네콤보L,프리미엄피자,32000
20,따블퐈R,프리미엄피자,24000
20,따블퐈L,프리미엄피자,32000
20,또띠아피자R,클래식피자,17900
20,페스츄리피자R,클래식피자,17900
20,불고기+시크릿가든,투런홈런박스,38900
20,콤보+시크릿가든,투런홈런박스,38900
20,불고기+포테이토골드,투런홈런박스,38900
20,콤보+포테이토골드,투런홈런박스,38900
20,콤보+포테이토,투런홈런박스,33900
21,오리지널,도우선택,0
21,씬크리스트BIG,도우선택,2000
21,씬크리스트L or M,도우선택,1000
21,치즈크러스트or골드크러스트BIG,도우선택,4500
21,치즈크러스트or골드크러스트L,도우선택,3500
21,치즈크러스트or골드크러스트M,도우선택,2500
21,아메리칸스페셜M,피자,13500
21,아메라칸스페셜L,피자,16900
21,아메리칸스페셜BIG,피자,23900
21,하프앤하프L,피자,15900
21,하프앤하프BIG,피자,22900
21,크렌베리고르곤졸라L,피자,21900
21,크렌베리고르곤졸라BIG,피자,28900
21,로얄쿼터블L,피자,27900
21,로얄쿼터블BIG,피자,34900
21,차샤로우M,피자,18500
21,차샤로우L,피자,21900
21,차샤로우BIG,피자,28900
21,씨-푸드M,피자,15500
21,씨-푸드L,피자,18900
21,씨-푸드BIG,피자,25900
21,헤븐리포치즈M,피자,15500
21,헤븐리포치즈L,피자,18900
21,헤븐리포치즈BIG,피자,25900
21,쿼터드레싱포테이토L,피자,18900
21,쿼터드레싱포테이토BIG,피자,25900
21,레드핫치킨M,피자,15500
21,레드핫치킨L,피자,18900
21,레드핫치킨BIG,피자,25900
21,더블포테이토M,피자,15500
21,더블포테이토L,피자,18900
21,더블포테이토BIG,피자,25900
21,쉬림프디럭스M,피자,15500
21,쉬림프디럭스L,피자,18900
21,쉬림프디럭스BIG,피자,25900
21,핫앤스파이시M,피자,14500
21,핫앤스파이시L,피자,17900
21,핫앤스파이시BIG,피자,24900
21,고구마스위트M,피자,14500
21,고구마스위트L,피자,17900
21,고구마스위트BIG,피자,24900
21,불고기M,피자,14500
21,블고기L,피자,17900
21,불고기BIG,피자,24900
21,포테이토M,피자,14500
21,포테이토L,피자,17900
21,포테이토BIG,피자,24900
21,더블치즈베이컨M,피자,13500
21,더블치즈베이컨L,피자,16900
21,더블치즈베이컨BIG,피자,23900
21,치킨바베큐M,피자,15500
21,치킨바베큐L,피자,18900
21,치킨바베큐BIG,피자,25900
21,통가슴살치킨피자M,피자,15500
21,통가슴살치킨피자L,피자,18900
21,통가슴살치킨피자BIG,피자,25900
21,헤븐스페셜M,피자,13500
21,헤븐스페셜L,피자,16900
21,헤븐스페셜BIG,피자,23900
21,페파로니M,피자,12500
21,페파로니L,피자,15900
21,페파로니BIG,피자,22900
21,슈퍼슈프림M,피자,13500
21,슈퍼슈프림L,피자,16900
21,슈퍼슈프림BIG,피자,23900
21,더블치즈피자M,피자,12500
21,더블치즈피자L,피자,15900
21,더블치즈피자BIG,피자,22900
21,하와이안M,피자,12500
21,하와이안L,피자,15900
21,하와이안BIG,피자,22900
21,그릴드포크밸리,피자,16500
21,그릴드포크밸리,피자,19900
21,그릴드포크밸리,피자,26900
21,매운까르보나라스파게티,사이드,7500
21,씨푸드포모도로,사이드,7500
21,포모도로스파게티,사이드,6500
21,볼로네즈스파게티,사이드,6500
21,까르보나라스파게티,사이드,7000
21,크리스피 타코버거,사이드,11900
21,치킨텐더(7조각),사이드,6500
21,순가슴살치킨(10조각),사이드,6500
21,핫윙(8조각),사이드,6500
21,치킨콤보,사이드,13900
21,치킨도넛,사이드,6500
21,콘샐러드,사이드,1200
21,탄두리 치킨 ,사이드,14500
21,헤븐 박스,세트메뉴,24900
21,오리저널라지세트,세트메뉴,23900
21,오리지널빅라지세트,세트메뉴,28900
21,패밀리세트,세트메뉴,33900
21,파티세트,세트메뉴,53900
21,치킨콤보세트,세트메뉴,28900
21,크리스피타코버거세트,세트메뉴,16900
21,미디엄세트,세트메뉴,19900
21,라지세트,세트메뉴,23900
21,빅라지세트,세트메뉴,28900
21,핫쭈꾸쭈꾸피자M,피자,21500
21,핫쭈꾸쭈꾸피자L,피자,24900
21,핫쭈꾸쭈꾸피자BIG,피자 ,31900
21,그릴드 포크벨리M,피자,16500
21,그릴드 포크벨리L,피자,19900
21,그릴드 포크벨리BIG,피자,26900
22,"""방문포장2000원할인,콜라증정(R사이즈는콜라제외)""",비고,0
22,콜라+사이드메뉴택1,비고,4000
22,콜라+스파게티(미트/토마토)선택1,비고,5500
22,"""도우추가(치즈,아몬드골드,과일크림,아몬드단팥)""",비고,3000
22,반반메뉴추가시,비고,2000
22,시카고미트볼피자(XL사이즈치즈크러스트만가능),신메뉴,0
22,게살바른피자-L,신메뉴,25000
22,쓰리스타피자-L,신메뉴,21000
22,허쉬포테이토-L,신메뉴,21000
22,럭키세븐치즈피자- R(2인),스페셜피자,18000
22,럭키세븐치즈피자- L(3인),스페셜피자,21000
22,럭키세븐치즈피자- XL(5인),스페셜피자,25000
22,쩍벌새우피자- R(2인),달인피자,23000
22,쩍벌새우피자- L(3인),달인피자,26000
22,쩍벌새우피자- XL(5인),달인피자,30000
22,바삭감자피자- R(2인),달인피자,22000
22,바삭감자피자- L(3인),달인피자,25000
22,바삭감자피자- XL(5인),달인피자,29000
22,치즈매니아피자- R(2인),스페셜피자,18000
22,치즈매니아피자- L(3인),스페셜피자,21000
22,치즈매니아피자- XL(5인),스페셜피자,25000
22,럭셔리씨푸드피자- R(2인),스페셜피자,18000
22,럭셔리씨푸드피자- L(3인),스페셜피자,21000
22,럭셔리씨푸드피자- XL(5인),스페셜피자,25000
22,시골갈비피자- R(2인),스페셜피자,18000
22,시골갈비피자- L(3인),스페셜피자,21000
22,시골갈비피자- XL(5인),스페셜피자,25000
22,매운시골갈비피자- R(2인),스페셜피자,18000
22,매운시골갈비피자- L(3인),스페셜피자,21000
22,매운시골갈비피자- XL(5인),스페셜피자,25000
22,도시갈비피자- R(2인),스페셜피자,18000
22,도시갈비피자- L(3인),스페셜피자,21000
22,도시갈비피자- XL(5인),스페셜피자,25000
22,리얼숯불바베큐치킨피자- R(2인),스페셜피자,18000
