id,shop_id,extender_menu,menu,price,special_num
1972,105,세트메뉴,3번) 탕수육+쟁반짜장2+콜라,18000,2
1973,105,세트메뉴,4번) 탕수육+볶음짬뽕2+콜라,18000,2
1974,105,세트메뉴,5번) 깐풍기+짬뽕+짜장+콜라,22000,2
1975,105,세트메뉴,6번) 탕수육+볶음밥2+콜라,18000,2
1976,105,세트메뉴,7번) 깐풍기+쟁반짜장+콜라,25000,2
1977,105,세트메뉴,8번) 고추잡채+쟁반짜장2+콜라,25000,2
1978,105,세트메뉴,9번) 양장피+쟁반짜장2+콜라,25000,2
1979,105,세트메뉴,10번) 깐풍기+쟁반짜장2+콜라,25000,2
1980,105,특별메뉴,쟁반짜장 왕대(3인),15000,3
1981,105,특별메뉴,볶음짬뽕 왕대(3인),15000,3
1982,105,계절메뉴,갈비탕,6000,4
1983,105,계절메뉴,육개장,6000,4
1984,105,계절메뉴,콩국수,6000,4
1985,105,계절메뉴,냉면,6000,4
1986,105,계절메뉴,냉국수,6000,4
1987,105,계절메뉴,비빔국수,6000,4
1988,105,식사메뉴,짜장면,4500,5
1989,105,식사메뉴,우동,5000,5
1990,105,식사메뉴,짬뽕,5000,5
1991,105,식사메뉴,울면,5000,5
1992,105,식사메뉴,간짜장,5000,5
1993,105,식사메뉴,볶음밥,5500,5
1994,105,식사메뉴,짬뽕밥,5500,5
1995,105,식사메뉴,김치볶음밤,6000,5
1996,105,식사메뉴,짜장밥,5500,5
1997,105,식사메뉴,쟁반짜장,6000,5
1998,105,식사메뉴,볶음짬뽕,6000,5
1999,105,식사메뉴,시온특면,6000,5
2000,105,식사메뉴,기스면,6000,5
2001,105,식사메뉴,유니짜장,6000,5
2002,105,식사메뉴,삼선짜장,6000,5
2003,105,식사메뉴,삼선우동,6000,5
2004,105,식사메뉴,삼선짬뽕,6000,5
2005,105,식사메뉴,삼선울면,6000,5
2006,105,식사메뉴,고추짬뽕,6000,5
2007,105,식사메뉴,삼선백짬뽕,6000,5
2008,105,식사메뉴,군만두,4000,5
2009,105,식사메뉴,물만두,4000,5
2010,105,식사메뉴,오므라이스,6000,5
2011,105,식사메뉴,잡채밥,6000,5
2012,105,식사메뉴,송이밥,7000,5
2013,105,식사메뉴,새우볶음밥,7000,5
2014,105,식사메뉴,삼선짬뽕밥,7000,5
2015,105,식사메뉴,삼선볶음밥,7000,5
2016,105,식사메뉴,마파두부밥,7000,5
2017,105,식사메뉴,고추잡채밥,7000,5
2018,105,식사메뉴,시온특밥,7000,5
2019,105,식사메뉴,유산슬밥,12000,5
2020,105,식사메뉴,잡탕밥,12000,5
2021,105,요리부,탕수육小,12000,6
2022,105,요리부,탕수육中,16000,6
2023,105,요리부,탕수육大,21000,6
2024,105,요리부,소고기탕수육,25000,6
2025,105,요리부,사천탕수육,20000,6
2026,105,요리부,해삼탕,40000,6
2027,105,요리부,라조새우,40000,6
2028,105,요리부,깐쇼새우,30000,6
2029,105,요리부,라조기,22000,6
2030,105,요리부,라조풍,22000,6
2031,105,요리부,깐풍기,22000,6
2032,105,요리부,깐풍육,22000,6
2033,105,요리부,마파두부,15000,6
2034,105,요리부,고추잡채,23000,6
2035,105,요리부,부추잡채,23000,6
2036,105,요리부,유산슬,30000,6
2037,105,요리부,팔보채,27000,6
2038,105,요리부,잡탕,27000,6
2039,105,요리부,전가복,50000,6
2040,105,요리부,샥스핀,50000,6
2041,105,요리부,깐풍새우,30000,6
2042,105,요리부,당면잡채,15000,6
2043,105,요리부,양장피,25000,6
2044,105,요리부,난자완스,25000,6
2045,105,요리부,누룽지탕(中),25000,6
2046,105,요리부,누룽지탕(小),15000,6
2047,105,요리부,짬뽕국물,7000,6
2048,105,요리부,삼선짱뽕국물,10000,6
2049,105,코스요리,A코스 탕수육+당면잡채+만두,27000,7
2050,105,코스요리,B코스 양장피+탕수육+만두,37000,7
2051,105,코스요리,C코스 팔보채+양장피+만두,47000,7
2052,105,코스요리,D코스 유산슬+고추잡채+탕수육+만두+이과주,65000,7
2053,102,피치세트,맵고마피치세트 M,19900,1
2054,102,피치세트,맵고마피치세트 L,22900,1
2055,102,피치세트,살라미요피치세트 M,18900,1
2056,102,피치세트,살라미요피치세트 L,21900,1
2057,102,피치세트,순살화이트어니언피치세트 M,19900,1
2058,102,피치세트,순살화이트어니언피치세트 L,22900,1
2059,102,피치세트,스윗콤보피치세트 M,19900,1
2060,102,피치세트,스윗콤보피치세트 L,22900,1
2061,102,피치세트,통새우불고기피치세트,19900,1
2062,102,피치세트,통새우불고기피치세트 L,22900,1
2063,102,피치세트,페퍼간장피치세트 M,17900,1
2064,102,피치세트,페퍼간장피치세트 L,20900,1
2065,102,피치세트,골든치즈볼피치세트 M,18900,1
2066,102,피치세트,골든치즈볼피치세트 L,21900,1
2067,102,피치세트,트리플바비큐피치세트 M,18900,1
2068,102,피치세트,트리플바비큐피치세트 L,21900,1
2069,102,피치세트,허니갈릭피치세트 M,18900,1
2070,102,피치세트,허니갈릭피치세트 L,21900,1
2071,102,피치세트,치즈크리스피피치세트 M,17900,1
2072,102,피치세트,치즈크리스피피치세트 L,20900,1
2073,102,피치세트,순살쉬림프골드세트 M,18900,1
2074,102,피치세트,순살쉬림프골드세트 L,21900,1
2075,102,피치세트,갈릭앤갈릭피치세트 M,18900,1
2076,102,피치세트,갈릭앤갈릭피치세트 L,21900,1
2077,102,피치세트,스위트불고기피치세트 M,17900,1
2078,102,피치세트,스위트불고기피치세트 L,20900,1
2079,102,피치세트,더블포테이토피치세트 M,17900,1
2080,102,피치세트,더블포테이토피치세트 L,20900,1
2081,102,피치세트,크리미어니언피치세트 M,17900,1
2082,102,피치세트,크리미어니언피치세트 L,20900,1
2083,102,피치세트,피치세트 M,15900,1
2084,102,피치세트,피치세트 L,18900,1
2085,102,피치세트,고구마피치세트 M,17900,1
2086,102,피치세트,고구마피치세트 L,20900,1
2087,102,피치세트,핫리치피치세트 M,17900,1
2088,102,피치세트,핫리치피치세트 L,20900,1
2089,102,피치세트,페퍼로니피치세트 M,15900,1
2090,102,피치세트,페퍼로니피치세트 L,18900,1
2091,102,피치세트,치즈피치세트 M,15900,1
2092,102,피치세트,치즈피치세트 L,18900,1
2093,102,피치세트,탄두리커리피치세트 M,17900,1
2094,102,피치세트,탄두리커리피치세트 L,20900,1
2095,102,피치세트,순살닭다리피치세트 M,17900,1
2096,102,피치세트,순살닭다리피치세트 L,20900,1
2097,102,피자,로얄체다포크피자 M,13900,2
2098,102,피자,로얄체다포크피자 L,16900,2
2099,102,피자,살리미요피자 M,14900,2
2100,102,피자,살리미요피자 L,17900,2
2101,102,피자,통새우불고기피자 M,14900,2
2102,102,피자,통새우불고기피자 L,17900,2
2103,102,피자,골든치즈볼피자 M,14900,2
2104,102,피자,골든치즈볼피자 L,17900,2
2105,102,피자,트리플바비큐피자 M,14900,2
2106,102,피자,트리플바비큐피자 L,17900,2
2107,102,피자,갈릭앤갈릭피자 M,14900,2
2108,102,피자,갈릭앤갈릭피자 L,17900,2
2109,102,피자,스위트불고기피자 M,13900,2
2110,102,피자,스위트불고기피자 L,16900,2
2111,102,피자,더블포테이토피자 M,13900,2
2112,102,피자,더블포테이토피자 L,16900,2
2113,102,피자,크리미어니언피자 M,13900,2
2114,102,피자,크리미어니언피자 L,16900,2
2115,102,피자,콤비네이션피자 M,10900,2
2116,102,피자,콤비네이션피자 L,13900,2
2117,102,피자,고구마피자 M,13900,2
2118,102,피자,고구마피자 L,16900,2
2119,102,피자,핫리치피자 M,13900,2
2120,102,피자,핫리치피자 L,16900,2
2121,102,피자,페퍼로니피자 M,10900,2
2122,102,피자,페퍼로니피자 L,13900,2
2123,102,피자,치즈피자 M,10900,2
2124,102,피자,치즈피자 L,13900,2
2125,102,치킨,맵고마치킨,16000,3
2126,102,치킨,순살화이트어니언치킨,16000,3
2127,102,치킨,스윗콤보치킨,16000,3
2128,102,치킨,페퍼간장치킨,14000,3
2129,102,치킨,허니갈릭치킨,15000,3
2130,102,치킨,치즈크리스피치킨,14000,3
2131,102,치킨,순살쉬림프골드치킨,15000,3
2132,102,치킨,탄두리커리치킨,14000,3
2133,102,치킨,후라이드치킨,12000,3
2134,102,치킨,양념치킨,13000,3
2135,102,치킨,순살닭다리치킨,15000,3
2136,102,디핑소스,양념,500,4
2137,102,디핑소스,리얼갈릭,700,4
2138,102,디핑소스,스위트칠리,700,4
2139,102,디핑소스,파인요거트,700,4
2140,102,디핑소스,맵고마,700,4
2141,102,콜라,500ml,700,5
2142,102,콜라,1.2L,1100,5
2143,102,사이드메뉴,치즈스틱 4EA,3500,6
2144,102,사이드메뉴,푸실리스스파게티,4000,6
2145,106,식사류,수육국밥,6900,1
2146,106,식사류,수육국밥(특),8000,1
2147,106,식사류,순대국밥,6900,1
2148,106,식사류,순대국밥(특),8000,1
2149,106,식사류,얼큰국밥,6900,1
2150,106,식사류,얼큰국밥(특),8000,1
2151,106,식사류,직화물냉면,6500,1
2152,106,식사류,직화비빔냉면,6500,1
2153,106,식사류,명태회냉면,7000,1
2154,106,식사류,수육백반정식(2인이상주문가능),10000,1
2155,106,식사류,직화구이정식(2인이상주문가능),10000,1
2156,106,요리류,얼큰술국,15000,2
2157,106,요리류,수육보쌈(중),25000,2
2158,106,요리류,수육보쌈(대),33000,2
2159,106,요리류,수육전골(중),18000,2
2160,106,요리류,수육전공(대),23000,2
2161,106,요리류,족발냉채,20000,2
2162,106,요리류,철판바베큐,15000,2
2163,107,메뉴,뼈행장국,6500,1
2164,107,메뉴,비빔냉면,5000,1
2165,107,메뉴,물냉면,5000,1
2166,103,식사류,비빔밥,5500,1
2167,103,식사류,제육덮밥,5500,1
2168,103,식사류,오징어덮밥,5500,1
2169,103,식사류,카레덮밥,5500,1
2170,103,식사류,참지김치볶음밥,5500,1
2171,103,식사류,김치찌개,5500,1
2172,103,식사류,된장찌개,5500,1
2173,103,식사류,청국장,5500,1
2174,103,식사류,돼지불고기,6000,1
2175,103,식사류,오삼불고기,6000,1
2176,103,식사류,소불고기,6000,1
2177,103,식사류,갈비탕(겨울메뉴),6000,1
2178,103,식사류,쭈불이,7000,1
2179,103,면류,라면,3000,2
2180,103,면류,우동,3000,2
2181,103,면류,치즈라면,3500,2
2182,103,면류,떡라면,4000,2
2183,103,면류,만두라면,4000,2
2184,103,면류,라볶이,4500,2
2185,103,면류,우동볶이,4500,2
2186,103,면류,쫄볶이,5000,2
2187,103,면류,쫄면,5000,2
2188,103,면류,비빔국수,5000,2
2189,103,면류,떡만두국,5000,2
2190,103,면류,손칼국수,5000,2
2191,103,면류,매운 라+우동,5500,2
2192,103,면류,냉면,5500,2
2193,103,면류,냉면+갈비(여름메뉴),6500,2
2194,103,흑미김밥,흑미 야채김밥,2000,3
2195,103,흑미김밥,흑미 김치김밥,2500,3
2196,103,흑미김밥,흑미 매운고추김밥,3500,3
2197,103,흑미김밥,흑미 참치김밥,3500,3
2198,103,흑미김밥,흑미 치즈김밥,3500,3
2199,103,흑미김밥,흑미 쇠고기김밥,3500,3
2200,103,흑미김밥,흑미 제육김밥,4000,3
2201,103,흑미김밥,흑미 날치알김밥,4000,3
2202,103,흑미김밥,흑미 참치김밥,4000,3
2203,103,흑미김밥,흑미 쇠고기치즈김밥,4000,3
2204,103,흑미김밥,흑미 모듬김밥,4500,3
2205,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 참치주먹밥,2000,4
2206,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 쇠고기주먹밥,2000,4
2207,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 김치주먹밥,2500,4
2208,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 제육주먹밥,3500,4
2209,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 계란말이주먹밥(참치or쇠고기),3500,4
2210,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 매운고추주먹밥(참치or쇠고기),3500,4
2211,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 참치치즈주먹밥,3500,4
2212,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 쇠고기치즈주먹밥,3500,4
2213,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 비빔참치주먹밥,4000,4
2214,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 비빔쇠고기주먹밥,4000,4
2215,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 비빔참치치즈주먹밥,4500,4
2216,103,흑미주먹밥(계란말이 추가시 + 1500),흑미 비빔쇠고기치즈주먹밥,4500,4
2217,103,즉석떡볶이,"""기본사리:떡,라,오,쫄,야끼,계란""",0,5
2218,103,즉석떡볶이,사리추가 각각 1000원,1000,5
2219,103,즉석떡볶이,소(2인분),9000,5
2220,103,즉석떡볶이,중(3-4인분),13500,5
2221,103,즉석떡볶이,대(4인분이상),18000,5
2222,103,즉석떡볶이,만두1인분(10개),4000,5
2223,103,즉석떡볶이,오뎅1인분 (겨울메뉴,2500,5
2224,103,세트,라면+김밥or주먹밥,4500,6
2225,103,세트,우동+김밥or주먹밥,4500,6
2226,103,세트,치즈라면+김밥or주먹밥,5000,6
2227,103,세트,만두라면+김밥or주먹밥,5500,6
2228,103,세트,떡라면+김밥or주먹밥,5500,6
2229,103,세트,만두+김밥or주먹밥,5500,6
2230,103,세트,라면+참치김밥or치즈김밥,6000,6
2231,103,세트,라볶이+김밥or주먹밥,6000,6
2232,103,세트,떡라면+참치김밥or치즈김밥,7000,6
2233,103,세트,라볶이+참치김밥or치즈김밥,7500,6
2234,108,오니기리,카모메 무스비,1200,1
2235,108,오니기리,참치 마요네즈,1800,1
2236,108,오니기리,크레미 샐러리,1900,1
2237,108,오니기리,치즈 날치알,1900,1
2238,108,오니기리,고추장 불고기,2000,1
2239,108,오니기리,김치 참치,2000,1
2240,108,오니기리,김치 베이컨,2000,1
2241,108,오니기리,매콤 멸치,2100,1
2242,108,오니기리,달콤견과 며치,2100,1
2243,108,오니기리,데리아끼 치킨,2200,1
2244,108,오니기리,불고기,2200,1
2245,108,오니기리,불닭,2200,1
2246,108,오니기리,구운 명란,2400,1
2247,108,오니기리,구운 연어,2500,1
2248,108,오니기리,구운 스팸,2500,1
2249,108,Mix 오니기리 (주문시 번호로),1.크래미샐러리+구운명란,2700,2
2250,108,Mix 오니기리 (주문시 번호로),2.불닭+구운명란,2700,2
2251,108,Mix 오니기리 (주문시 번호로),3.불닭+스팸,2700,2
2252,108,Mix 오니기리 (주문시 번호로),4.참치마요네즈+고추장불고기,2700,2
2253,108,Mix 오니기리 (주문시 번호로),5.스팸+김치참치,2700,2
2254,108,Mix 오니기리 (주문시 번호로),6.참치마요네즈+불닭,2700,2
2255,108,Mix 오니기리 (주문시 번호로),7.치즈날치알+참치마요네즈,2700,2
2256,108,Mix 오니기리 (주문시 번호로),8.매콤멸치+스팸,2700,2
2257,108,Set,카모메세트(카모메우동+Mix오니기리1),6000,3
2258,108,Set,싱글세트(Noodle중 택1+Mix오니기리1),8300,3
2259,108,Set,스페셜세트(Noodle중 택1+Mix오니기리2),10600,3
2260,108,Set,커플세트(Noodle중 택1+Mix오니기리2+샐러드),13000,3
2261,108,Noodle,카모메 우동,4000,4
2262,108,Noodle,오뎅 우동,6000,4
2263,108,Noodle,샐러드 우동,6000,4
2264,108,Noodle,홍 우동,6000,4
2265,108,Noodle,볶음 우동,6000,4
2266,108,Noodle,차슈 우동,6000,4
2267,108,Noodle,나가사키 짬뽕,6000,4
2268,108,Noodle,크림명란 우동,6000,4
2269,108,Noodle,야끼 우동,6000,4
2270,108,Noodle,냉우동 (여름메뉴),6000,4
2271,108,Noodle,냉모밀 (여름메뉴),6500,4
2272,108,Donburi,우삼겹덮밥,6000,5
2273,108,Donburi,돈까스덮밥,6500,5
2274,108,Donburi,새우까스덮밥,6500,5
2275,108,Donburi,아쿠아돈까스,6800,5
2276,108,Donburi,크림새우덮밥,6800,5
2277,108,Donburi,차슈덮밥,6800,5
2278,108,Curry,치킨카레라이스,6000,6
2279,108,Curry,치킨카레우동,6000,6
2280,108,Curry,카레고로케,6300,6
2281,108,Curry,카레돈가스,6500,6
2282,108,Curry,카레치킨가라아게,6800,6
2283,108,Curry,카레왕새우,6800,6
2284,108,Rice Box,날크박스 (치즈날치알+크래미),3800,7
2285,108,Rice Box,불크박스(불닭+크래미),3800,7
2286,108,Rice Box,고매박스(고추장불고기+매콤멸치),3800,7
2287,108,Rice Box,데불박스(데리야끼치킨+불고기),3800,7
2288,108,카모메 샐러드,"""드레싱: 키위드레싱,오리엔탈드레싱 중 택1""",3300,8
2289,108,카모메 샐러드,"""토핑: 참치마요네즈,치즈날치알,크래미샐러리 중 택1""",3300,8
